train_loss,eval_loss
0.1741384931657166,0.28484049439430237
0.1538735839275449,0.2846086025238037
0.14571032236970138,0.2846885025501251
0.14103522945289712,0.28489094972610474
0.13793029289955466,0.2847978174686432
0.13554754665012878,0.28500062227249146
0.13364768298728494,0.2855256199836731
0.13230400525563413,0.2853108048439026
0.1306211528108324,0.285688191652298
0.1294791084934209,0.2852306365966797
0.13120279676220922,0.2852550148963928
0.12728774141837368,0.2850836515426636
0.12626307912319443,0.28544387221336365
0.12527821228112396,0.2852736711502075
0.124169968490266,0.2850639820098877
0.12352735178525119,0.28534168004989624
0.12248809688647444,0.285023033618927
0.12136059798103147,0.28463008999824524
0.12043171677227058,0.2850306034088135
0.11924980338827129,0.2849823236465454
0.1183398349326321,0.28479593992233276
0.11801403118226038,0.2842530310153961
0.11678592987527123,0.28451889753341675
0.11552081487535791,0.2844066023826599
0.11489739015275624,0.28460410237312317
0.11403628506703428,0.2842346131801605
0.1130242287164177,0.284810870885849
0.11204924129986667,0.2842673659324646
0.11139911810933195,0.2845575511455536
0.11031577288318836,0.2842482328414917
0.10912069132397283,0.28439101576805115
0.10808291452354038,0.2845451831817627
0.10773893943902083,0.2840028405189514
0.10631669988138659,0.2843392491340637
0.1058721866457226,0.28400710225105286
0.10442899727402541,0.28461796045303345
0.10401768779319259,0.2842434048652649
0.1032893134088204,0.28443849086761475
0.10184902024128263,0.2845134437084198
0.10122563940847144,0.2839272916316986
0.0999548748405536,0.28423506021499634
0.09892221415184003,0.28415825963020325
0.09822951566736482,0.2843705117702484
0.09674231232418193,0.28433799743652344
0.09631374464313174,0.2843005061149597
0.09514203879645129,0.283772349357605
0.09426683917994456,0.284199982881546
0.09319413081654261,0.2843282222747803
0.09209375560335084,0.2844461500644684
0.09133975392670307,0.2840876877307892
0.09038064528150952,0.28403857350349426
0.08971473641687878,0.2843434512615204
0.08847339431458136,0.2846192717552185
0.08729522662834362,0.284217894077301
0.0866792577643096,0.2842048108577728
0.08582977487518527,0.2842285633087158
0.08431643716693839,0.2839035391807556
0.08383423798029065,0.28443628549575806
0.08305812740649891,0.2843018174171448
0.08219597984899545,0.28465545177459717
0.08138164881219734,0.2842119336128235
0.08040996369194423,0.2842552959918976
0.07921414740363628,0.28445008397102356
0.0782703387241045,0.28481367230415344
0.07790677379902475,0.28476741909980774
0.07642418238908578,0.28497639298439026
0.07553585474207952,0.28498679399490356
0.07511536246394179,0.28484511375427246
0.0743041468112861,0.2853413224220276
0.07338322671958776,0.28486087918281555
0.07225553471226519,0.28514137864112854
0.07167487074078227,0.28512483835220337
0.07151777484222813,0.28515294194221497
0.06974077070906096,0.2856636047363281
0.06912110046836394,0.2852953374385834
0.06855295589250839,0.2850519120693207
0.06736512191713634,0.2855518162250519
0.06660741499033786,0.2853727340698242
0.06634195317382827,0.28540340065956116
0.06510951067249582,0.2855807840824127
0.0642340423892098,0.28535547852516174
0.06423106458412335,0.28565165400505066
0.06316824205793967,0.28519153594970703
0.062283219378213024,0.28596699237823486
0.061985461688257665,0.284828782081604
0.06121061878661665,0.28712576627731323
0.06027972184113038,0.2860201895236969
0.05979744565203226,0.28591036796569824
0.05917785089217309,0.2856295108795166
0.0585966734218474,0.2866489291191101
0.05784455263013009,0.28645551204681396
0.05694100781975234,0.2865280508995056
0.05649290636990311,0.28594037890434265
0.055883685801466756,0.2859269976615906
0.05531357119011299,0.2862901985645294
0.05515997292769593,0.286758691072464
